2.0	3.0	4.0	5.0	30.0	
1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	
1.0	1.0	1.0	1.0	1.0	
0.8149218257098751	0.785613322385168	0.7660790106761048	0.7521834674861625	0.7017710902790382	
0.8563303943851589	0.8183882054471685	0.7922153133411498	0.773236044548108	0.7021241213447901	
0.8954013171798012	0.8523105029657994	0.8206808956148417	0.7969322139456847	0.7025808891035158	
0.9288022467341162	0.8850306995140871	0.8499998061089741	0.8223825852483969	0.7031628573965212	
0.9547662520204712	0.9145101253462188	0.8786147446786804	0.8485149790323379	0.7038941248533448	
0.9731879844417748	0.9393674728416332	0.9051199713292343	0.8742042482549872	0.7048013708225226	
0.9851647268119149	0.9590208008109119	0.9284511278084667	0.8984091651432514	0.7059137060243859	
0.9923283097987744	0.9736178384152322	0.9479910854089781	0.9202892489552076	0.7072624156698597	
0.9962858968475456	0.9838212417811213	0.9635787828177177	0.9392805607034834	0.7088805856043655	
0.9983132280647974	0.9905461526611103	0.9754361115731401	0.9551207519035795	0.7108026058480241	
0.9992798064833951	0.9947331307467386	0.9840462277170371	0.9678261410402437	0.7130635506357866	
0.9997102511944456	0.997200283689921	0.9900209528361913	0.9776334839890787	0.7156984395555315	
0.9998899039126958	0.9985786759414185	0.9939872297651196	0.9849240275145315	0.7187413903940886	
0.9999604008193461	0.9993101814990638	0.996508812831552	0.990147039454837	0.7222246805014083	
0.999986487858491	0.9996795836872413	0.9980457497946563	0.9937556622692298	0.7261777394622263	
0.9999956166283223	0.9998573977489214	0.9989448244082699	0.9961618414728801	0.7306261011406986	
